X,Y,objectid,arc_,streetcl_,streetcl_i,node_id,int_id,update_,intersecti,x_coord,y_coord
-8367059.95034705,4857939.20142531,10410,,,,22054,22054,1998/06/12 00:00:00+00,S ISEMINGER ST & WAVERLY ST,,
-8367249.648046,4857800.615255,10411,,,,22191,22191,1998/06/12 00:00:00+00,S JUNIPER ST & RODMAN ST,,
-8367235.75253835,4857885.16330526,10412,,,,22118,22118,1998/06/12 00:00:00+00,S JUNIPER ST & LOMBARD ST,,
-8367135.70852356,4857782.73480631,10413,,,,22207,22194,1998/06/12 00:00:00+00,S 13TH ST & RODMAN ST,,
-8367072.29359542,4857859.21178818,10414,,,,22139,22139,1998/06/12 00:00:00+00,S ISEMINGER ST & LOMBARD ST,,
-8367254.40482511,4858022.46740657,10415,,,,21979,21979,1998/06/12 00:00:00+00,PINE ST & S WATTS ST,,
-8367276.83700181,4857891.89796877,10416,,,,22112,22112,1998/06/12 00:00:00+00,LOMBARD ST & S WATTS ST,,
-8367133.79566956,4857795.14466781,10417,,,,22194,22194,1998/06/12 00:00:00+00,S 13TH ST & RODMAN ST,,
-8367122.39310915,4857865.60437152,10418,,,,22132,22132,1998/06/12 00:00:00+00,S 13TH ST & LOMBARD ST,,
-8367100.19335736,4857997.90078831,10419,,,,22004,22004,1998/06/12 00:00:00+00,S 13TH ST & PINE ST,,
-8367228.95879724,4858174.55825667,10420,,,,21820,21820,1998/06/12 00:00:00+00,CYPRESS ST & S WATTS ST,,
-8367188.71971649,4858168.23913746,10421,,,,21826,21826,1998/06/12 00:00:00+00,CYPRESS ST & S JUNIPER ST,,
-8367092.33161222,4858042.89442501,10422,,,,21951,21951,1998/06/12 00:00:00+00,S 13TH ST & PANAMA ST,,
-8367044.34048844,4858035.43024511,10423,,,,21956,21956,1998/06/12 00:00:00+00,S ISEMINGER ST & PANAMA ST,,
-8367189.19924142,4858161.79518621,10424,,,,21835,21826,1998/06/12 00:00:00+00,CYPRESS ST & S JUNIPER ST,,
-8367207.33524402,4858053.29325841,10425,,,,21938,21938,1998/06/12 00:00:00+00,S JUNIPER ST & PANAMA ST,,
-8367075.90566761,4858142.72113505,10426,,,,21859,21859,1998/06/12 00:00:00+00,S 13TH ST & CYPRESS ST,,
-8367027.94419565,4858134.75608856,10427,,,,21864,21864,1998/06/12 00:00:00+00,CYPRESS ST & S ISEMINGER ST,,
-8366988.30537754,4858128.05597325,10428,,,,21866,21866,1998/06/12 00:00:00+00,S CAMAC ST & CYPRESS ST,,
-8366950.18594268,4858121.95854979,10429,,,,21872,21872,1998/06/12 00:00:00+00,CYPRESS ST & S FAWN ST,,
-8366900.30251141,4858113.86421877,10430,,,,21877,21877,1998/06/12 00:00:00+00,S 12TH ST & CYPRESS ST,,
-8366965.37987457,4858021.91213225,10431,,,,21969,21969,1998/06/12 00:00:00+00,S FAWN ST & PANAMA ST,,
-8367004.6555477,4858028.67249261,10432,,,,21960,21960,1998/06/12 00:00:00+00,S CAMAC ST & PANAMA ST,,
-8367012.5114293,4857983.40642086,10433,,,,22017,22017,1998/06/12 00:00:00+00,S CAMAC ST & PINE ST,,
-8366924.32166095,4857969.6292696,10434,,,,22029,22029,1998/06/12 00:00:00+00,S 12TH ST & PINE ST,,
-8367021.22720634,4857932.89022775,10435,,,,22058,22058,1998/06/12 00:00:00+00,S CAMAC ST & WAVERLY ST,,
-8367027.14552629,4857894.93824839,10436,,,,22099,22099,1998/06/12 00:00:00+00,ADDISON WALK & S CAMAC ST,,
-8366933.04216471,4857919.41294048,10437,,,,22066,22066,1998/06/12 00:00:00+00,S 12TH ST & WAVERLY WALK,,
-8366935.10895766,4857903.25324621,10438,,,,22089,22089,1998/06/12 00:00:00+00,S 12TH ST & WAVERLY ST,,
-8366938.89520264,4857880.43669638,10439,,,,22110,22110,1998/06/12 00:00:00+00,S 12TH ST & ADDISON WALK,,
-8366946.35901175,4857837.68438442,10440,,,,22154,22154,1998/06/12 00:00:00+00,S 12TH ST & LOMBARD ST,,
-8367034.64879053,4857852.5978872,10441,,,,22146,22146,1998/06/12 00:00:00+00,S CAMAC ST & LOMBARD ST,,
-8366837.86437362,4857954.49578879,10442,,,,22040,22040,1998/06/12 00:00:00+00,PINE ST & QUINCE ST,,
-8366845.79790778,4857902.07751135,10443,,,,22083,22083,1998/06/12 00:00:00+00,QUINCE ST & WAVERLY ST,,
-8366848.66021384,4857888.86841489,10444,,,,22106,22106,1998/06/12 00:00:00+00,QUINCE ST & WAVERLY ST,,
-8366859.01315842,4857824.39578978,10445,,,,22166,22166,1998/06/12 00:00:00+00,LOMBARD ST & QUINCE ST,,
-8366804.96039444,4857895.91973391,10446,,,,22090,22090,1998/06/12 00:00:00+00,S JESSUP ST & WAVERLY ST,,
-8366817.17528684,4857817.05279399,10447,,,,22168,22168,1998/06/12 00:00:00+00,S JESSUP ST & LOMBARD ST,,
-8366771.5157702,4857810.50751259,10448,,,,22173,22173,1998/06/12 00:00:00+00,S 11TH ST & LOMBARD ST,,
-8366758.44073618,4857888.17914641,10449,,,,22101,22101,1998/06/15 00:00:00+00,S 11TH ST & WAVERLY ST,,
-8366916.66145695,4858013.75924233,10450,,,,21977,21977,1998/06/12 00:00:00+00,S 12TH ST & PANAMA ST,,
-8366958.51838567,4857765.59512856,10451,,,,22213,22213,1998/06/12 00:00:00+00,S 12TH ST & RODMAN ST,,
-8366914.86562417,4857758.03392445,10452,,,,22216,22216,1998/06/12 00:00:00+00,RODMAN ST & S SARTAIN ST,,
-8367234.63537467,4857668.20482291,10453,,,,22311,22311,1998/06/12 00:00:00+00,S CLARION ST & KATER ST,,
-8367157.45651406,4857656.7255457,10454,,,,22324,22324,1998/06/12 00:00:00+00,S 13TH ST & KATER ST,,
-8366971.68971293,4857691.01583855,10455,,,,22272,22272,1998/06/12 00:00:00+00,S 12TH ST & SOUTH ST,,
-8366926.6198213,4857684.03719887,10456,,,,22277,22277,1998/06/12 00:00:00+00,S SARTAIN ST & SOUTH ST,,
-8366981.48883414,4857627.04549023,10457,,,,22347,22347,1998/06/12 00:00:00+00,S 12TH ST & KATER ST,,
-8366992.47633319,4857564.76347355,10458,,,,22415,22415,1998/06/12 00:00:00+00,S 12TH ST & BAINBRIDGE ST,,
-8366807.13887306,4857598.89390994,10459,,,,22371,22371,1998/06/12 00:00:00+00,S 11TH ST & KATER ST,,
-8366940.56575065,4857556.38533093,10460,,,,22424,22424,1998/06/15 00:00:00+00,BAINBRIDGE ST & S SARTAIN ST,,
-8366963.73077167,4857416.04035319,10461,,,,22580,22580,1998/06/12 00:00:00+00,FITZWATER ST & S SARTAIN ST,,
-8366908.43267363,4857550.7360774,10462,,,,22428,22428,1998/06/15 00:00:00+00,BAINBRIDGE ST & S MARVINE ST,,
-8366759.24817447,4857592.79146486,10463,,,,22369,22369,1998/06/12 00:00:00+00,S CLIFTON ST & KATER ST,,
-8366684.29776088,4857580.63669662,10464,,,,22385,22385,1998/06/12 00:00:00+00,S ALDER ST & KATER ST,,
-8366695.1166221,4857517.52218866,10465,,,,22465,22465,1998/06/24 00:00:00+00,S ALDER ST & BAINBRIDGE ST,,
-8366673.43561406,4857643.63976846,10466,,,,22319,22319,1998/06/12 00:00:00+00,S ALDER ST & SOUTH ST,,
-8366748.49440006,4857656.07994996,10467,,,,22309,22309,1998/06/12 00:00:00+00,S CLIFTON ST & SOUTH ST,,
-8366796.0194513,4857663.57649461,10468,,,,22300,22300,1998/06/12 00:00:00+00,S 11TH ST & SOUTH ST,,
-8367021.09006782,4856276.65015444,10469,,,,23675,23675,1998/06/12 00:00:00+00,S 11TH ST & WHARTON ST,,
-8366986.83329788,4856473.82812058,10470,,,,23494,23494,1998/06/12 00:00:00+00,S 11TH ST & FEDERAL ST,,
-8367213.45727103,4858015.82265935,10471,,,,21988,21988,1998/06/12 00:00:00+00,S JUNIPER ST & PINE ST,,
-8367015.92604344,4857424.45727723,10472,,,,22572,22572,1998/06/12 00:00:00+00,S 12TH ST & FITZWATER ST,,
-8367001.92515577,4857510.74365725,10473,,,,22485,22485,1998/06/12 00:00:00+00,S 12TH ST & KENILWORTH ST,,
-8366874.48058798,4857545.55042781,10474,,,,22434,22434,1998/06/15 00:00:00+00,BAINBRIDGE ST & S JESSUP ST,,
-8366988.74293408,4857270.16846588,10475,,,,22719,22719,1998/06/15 00:00:00+00,CATHARINE ST & S SARTAIN ST,,
-8366809.70001498,4857535.14980327,10476,,,,22446,22446,1998/06/15 00:00:00+00,S 11TH ST & BAINBRIDGE ST,,
-8366730.36395958,4857522.57689847,10477,,,,22459,22459,1998/06/15 00:00:00+00,BAINBRIDGE ST & S WARNOCK ST,,
-8366932.18615707,4857411.16486198,10478,,,,22585,22585,1998/06/15 00:00:00+00,FITZWATER ST & S MARVINE ST,,
-8366899.13062661,4857405.96205871,10479,,,,22589,22589,1998/06/15 00:00:00+00,FITZWATER ST & S JESSUP ST,,
-8366832.56991708,4857394.80848117,10480,,,,22594,22594,1998/06/15 00:00:00+00,S 11TH ST & FITZWATER ST,,
-8366956.18236077,4857264.7596909,10481,,,,22724,22724,1998/06/15 00:00:00+00,CATHARINE ST & S MARVINE ST,,
-8366754.52320047,4857381.54823692,10482,,,,22611,22611,1998/06/15 00:00:00+00,FITZWATER ST & S WARNOCK ST,,
-8366785.6290399,4857386.0847192,10483,,,,22610,22610,1998/06/15 00:00:00+00,S CLIFTON ST & FITZWATER ST,,
-8366642.90420509,4857508.73732899,10484,,,,22472,22472,1998/06/15 00:00:00+00,S 10TH ST & BAINBRIDGE ST,,
-8366665.4340067,4857367.59833319,10485,,,,22621,22621,1998/06/15 00:00:00+00,S 10TH ST & FITZWATER ST,,
-8366924.28252434,4857259.31776689,10486,,,,22727,22727,1998/06/15 00:00:00+00,CATHARINE ST & S JESSUP ST,,
-8366857.68332518,4857247.71295035,10487,,,,22734,22734,1998/06/15 00:00:00+00,S 11TH ST & CATHARINE ST,,
-8366809.75176568,4857240.6081662,10488,,,,22744,22744,1998/06/15 00:00:00+00,CATHARINE ST & S CLIFTON ST,,
-8366819.72314213,4857181.30490313,10489,,,,22793,22793,1998/06/15 00:00:00+00,S CLIFTON ST & DEAD END SOUTH,,
-8366690.18445484,4857221.4043084,10490,,,,22757,22757,1998/06/15 00:00:00+00,S 10TH ST & CATHARINE ST,,
-8366576.34062323,4857498.80251048,10491,,,,22488,22488,1998/06/15 00:00:00+00,BAINBRIDGE ST & S DELHI ST,,
-8366649.1862525,4857213.63110187,10492,,,,22765,22765,1998/06/15 00:00:00+00,CATHARINE ST & S DELHI ST,,
-8366602.43843969,4857206.15572041,10493,,,,22773,22773,1998/06/15 00:00:00+00,CATHARINE ST & S HUTCHINSON ST,,
-8366778.79637965,4857235.19282419,10494,,,,22751,22751,1998/06/15 00:00:00+00,CATHARINE ST & S WARNOCK ST,,
-8366578.14903629,4857353.27108462,10495,,,,22640,22640,1998/06/15 00:00:00+00,FITZWATER ST & S HUTCHINSON ST,,
-8366666.93357933,4857103.26951399,10496,,,,22874,22874,1998/06/15 00:00:00+00,CHRISTIAN ST & S DELHI ST,,
-8366620.97428591,4857096.40986311,10497,,,,22881,22881,1998/06/15 00:00:00+00,CHRISTIAN ST & S HUTCHINSON ST,,
-8366563.60168069,4857200.53908587,10498,,,,22780,22780,1998/06/15 00:00:00+00,CATHARINE ST & S PERCY ST,,
-8366583.26308414,4857089.55094366,10499,,,,22887,22887,1998/06/15 00:00:00+00,CHRISTIAN ST & S PERCY ST,,
-8366538.29168182,4857346.89817618,10500,,,,22645,22645,1998/06/15 00:00:00+00,FITZWATER ST & S PERCY ST,,
-8366489.7929893,4857339.19276899,10501,,,,22654,22654,1998/06/15 00:00:00+00,S 9TH ST & FITZWATER ST,,
-8366515.82392524,4857191.70028591,10502,,,,22787,22787,1998/06/15 00:00:00+00,S 9TH ST & CATHARINE ST,,
-8366623.95287237,4857361.1290042,10503,,,,22631,22631,1998/06/15 00:00:00+00,S DELHI ST & FITZWATER ST,,
-8366555.36298776,4857624.80418993,10504,,,,22338,22338,1998/06/15 00:00:00+00,S DELHI ST & SOUTH ST,,
-8366524.1626783,4857490.20903424,10505,,,,22499,22499,1998/06/15 00:00:00+00,BAINBRIDGE ST & S PERCY ST,,
-8366502.92954977,4857615.43752995,10506,,,,22342,22342,1998/06/15 00:00:00+00,S PERCY ST & SOUTH ST,,
-8366620.77299349,4857635.10464905,10507,,,,22330,22330,1998/06/15 00:00:00+00,S 10TH ST & SOUTH ST,,
-8366596.74177441,4857782.25197544,10508,,,,22192,22192,1998/06/15 00:00:00+00,S 10TH ST & LOMBARD ST,,
-8366610.46169417,4857694.62377454,10509,,,,22261,22261,1998/06/15 00:00:00+00,S 10TH ST & RODMAN ST,,
-8366786.36207126,4857722.07330919,10510,,,,22241,22226,1998/06/15 00:00:00+00,S 11TH ST & RODMAN ST,,
-8366784.529902,4857736.52314271,10511,,,,22226,22226,1998/06/15 00:00:00+00,S 11TH ST & RODMAN ST,,
-8366508.18069981,4857768.17629905,10512,,,,22204,22204,1998/06/15 00:00:00+00,S HUTCHINSON ST & LOMBARD ST,,
-8366582.75629595,4857860.7815486,10513,,,,22130,22130,1998/06/15 00:00:00+00,S 10TH ST & WAVERLY ST,,
-8366495.58556544,4857848.6751668,10514,,,,22137,22137,1998/06/15 00:00:00+00,S HUTCHINSON ST & WAVERLY ST,,
-8366574.45607007,4857912.41662179,10515,,,,22068,22068,1998/06/15 00:00:00+00,S 10TH ST & PINE ST,,
-8366435.30782917,4857666.13269675,10516,,,,22292,22292,1998/06/15 00:00:00+00,S 9TH ST & RODMAN ST,,
-8366421.60010515,4857753.32736591,10517,,,,22212,22212,1998/06/15 00:00:00+00,S 9TH ST & LOMBARD ST,,
-8366488.25052116,4857898.11333322,10518,,,,22080,22080,1998/06/15 00:00:00+00,S HUTCHINSON ST & PINE ST,,
-8366399.59790101,4857883.60340407,10519,,,,22093,22093,1998/06/15 00:00:00+00,S 9TH ST & PINE ST,,
-8366413.02250885,4857804.10153112,10520,,,,22174,22174,1998/06/15 00:00:00+00,S 9TH ST & ADDISON ST,,
-8366225.53151067,4857854.63898213,10521,,,,22124,22124,1998/06/15 00:00:00+00,S 8TH ST & PINE ST,,
-8366208.56187133,4857945.84735775,10522,,,,22038,22038,1998/06/16 00:00:00+00,S 8TH ST & DELANCEY ST,,
-8366235.4445874,4857789.67126449,10523,,,,22180,22180,1998/06/15 00:00:00+00,S 8TH ST & ADDISON ST,,
-8366237.53858383,4857775.18924424,10524,,,,22190,22180,1998/06/15 00:00:00+00,S 8TH ST & ADDISON ST,,
-8366158.50141904,4857777.53325726,10525,,,,22185,22185,1998/06/15 00:00:00+00,ADDISON ST & S PERTH ST,,
-8366246.39214665,4857724.26874148,10526,,,,22228,22228,1998/06/15 00:00:00+00,S 8TH ST & LOMBARD ST,,
-8366169.14152044,4857711.68799003,10527,,,,22238,22238,1998/06/15 00:00:00+00,LOMBARD ST & S PERTH ST,,
-8366682.87607439,4857012.9609045,10528,,,,22950,22950,1998/06/15 00:00:00+00,S DELHI ST & MONTROSE ST,,
-8366533.64569773,4857080.60759448,10529,,,,22895,22895,1998/06/15 00:00:00+00,S 9TH ST & CHRISTIAN ST,,
-8366548.6150614,4856989.50408798,10530,,,,22969,22969,1998/06/15 00:00:00+00,S 9TH ST & MONTROSE ST,,
-8366887.29589732,4856395.63888027,10531,,,,23562,23562,1998/06/15 00:00:00+00,S ALDER ST & LATONA ST,,
-8366901.1082471,4856612.49115093,10532,,,,23360,23360,1998/06/12 00:00:00+00,S CLIFTON ST & ELLSWORTH ST,,
-8366856.98378742,4856603.39915524,10533,,,,23369,23369,1998/06/12 00:00:00+00,S ALDER ST & ELLSWORTH ST,,
-8366795.4522052,4856589.57752417,10534,,,,23385,23385,1998/06/12 00:00:00+00,S 10TH ST & ELLSWORTH ST,,
-8366754.82709988,4856577.15096748,10535,,,,23395,23395,1998/06/12 00:00:00+00,S DELHI ST & ELLSWORTH ST,,
-8366763.82900837,4856529.39533812,10536,,,,23436,23436,1998/06/12 00:00:00+00,S DELHI ST & ERNST ST,,
-8366877.09084573,4856448.4769316,10537,,,,23512,23512,1998/06/12 00:00:00+00,S ALDER ST & FEDERAL ST,,
-8366821.93106805,4856437.0782652,10538,,,,23524,23524,1998/06/12 00:00:00+00,S 10TH ST & FEDERAL ST,,
-8366808.1104984,4856512.46950939,10539,,,,23457,23457,1998/06/15 00:00:00+00,S 10TH ST & ANNIN ST,,
-8366810.59515266,4856500.38504136,10540,,,,23465,23457,1998/06/15 00:00:00+00,S 10TH ST & ANNIN ST,,
-8366719.38307334,4856226.71461348,10541,,,,23722,23722,1998/06/15 00:00:00+00,E PASSYUNK AVE & WHARTON ST,,
-8366632.14254473,4856318.84040141,10542,,,,23628,23628,1998/06/15 00:00:00+00,LATONA ST & E PASSYUNK AVE,,
-8366664.98086223,4856286.0741895,10543,,,,23661,23661,1998/06/15 00:00:00+00,S 9TH ST & E PASSYUNK AVE,,
-8366677.6622607,4856219.35636036,10544,,,,23725,23725,1998/06/15 00:00:00+00,S 9TH ST & WHARTON ST,,
-8366636.53897195,4856461.89690686,10545,,,,23498,23498,1998/06/15 00:00:00+00,S 9TH ST & ANNIN ST,,
-8366633.33528379,4856486.202381,10546,,,,23474,23474,1998/06/15 00:00:00+00,S 9TH ST & ERNST ST,,
-8366625.01197816,4856535.38390634,10547,,,,23428,23428,1998/06/15 00:00:00+00,S 9TH ST & ELLSWORTH ST,,
-8366573.19537591,4856517.8011779,10548,,,,23441,23441,1998/06/15 00:00:00+00,S DARIEN ST & ELLSWORTH ST,,
-8366532.63938165,4856332.51295794,10549,,,,23604,23604,1998/06/15 00:00:00+00,S MILDRED ST & DEAD END NORTH,,
-8366541.24617112,4856288.32774261,10550,,,,23654,23654,1998/06/15 00:00:00+00,LATONA ST & S MILDRED ST,,
-8366595.14170143,4856387.64487193,10551,,,,23561,23561,1998/06/15 00:00:00+00,S DARIEN ST & FEDERAL ST,,
-8366647.44055599,4856399.40079788,10552,,,,23554,23554,1998/06/15 00:00:00+00,S 9TH ST & FEDERAL ST,,
-8366588.03077154,4856757.96966673,10553,,,,23196,23196,1998/06/15 00:00:00+00,S 9TH ST & LEAGUE ST,,
-8366467.34545265,4857480.64673591,10554,,,,22505,22505,1998/06/15 00:00:00+00,S 9TH ST & BAINBRIDGE ST,,
-8366550.88930629,4856968.35286939,10555,,,,22993,22969,1998/06/15 00:00:00+00,S 9TH ST & MONTROSE ST,,
-8366554.01970245,4856953.03078427,10556,,,,23010,23010,1998/06/15 00:00:00+00,S 9TH ST & HALL ST,,
-8366567.20436675,4856878.38586565,10557,,,,23089,23089,1998/06/15 00:00:00+00,S 9TH ST & CARPENTER ST,,
-8366580.48654523,4856803.89676286,10558,,,,23150,23150,1998/06/15 00:00:00+00,S 9TH ST & KIMBALL ST,,
-8366597.81633644,4856701.67619802,10559,,,,23268,23268,1998/06/15 00:00:00+00,S 9TH ST & WASHINGTON AVE,,
-8366767.59631622,4856758.49851147,10560,,,,23199,23199,1998/06/15 00:00:00+00,S 10TH ST & WASHINGTON AVE,,
-8366397.20363639,4856819.33834856,10561,,,,23133,23133,1998/06/15 00:00:00+00,S 8TH ST & CARPENTER ST,,
-8366410.19852826,4856746.28873443,10562,,,,23211,23179,1998/06/15 00:00:00+00,S 8TH ST & KIMBALL ST,,
-8366271.47375786,4856775.93060115,10563,,,,23170,23170,1998/06/17 00:00:00+00,S BEULAH ST & CARPENTER ST,,
-8366415.22845255,4856712.19382882,10564,,,,23246,23246,1998/06/17 00:00:00+00,S 8TH ST & LEAGUE ST,,
-8366305.16077137,4856672.77781925,10565,,,,23283,23283,1998/06/17 00:00:00+00,LEAGUE ST & E PASSYUNK AVE,,
-8366385.00065729,4856888.62388709,10566,,,,23065,23065,1998/06/15 00:00:00+00,S 8TH ST & HALL ST,,
-8366337.50528621,4856872.51648079,10567,,,,23079,23079,1998/06/15 00:00:00+00,HALL ST & DEAD END EAST,,
-8366382.07277339,4856909.52014711,10568,,,,23042,23042,1998/06/15 00:00:00+00,S 8TH ST & MONTROSE ST,,
-8366065.32092778,4857205.54534689,10569,,,,22756,22756,1998/06/15 00:00:00+00,CLYMER ST & DEAD END WEST,,
-8366045.34141125,4857201.67556503,10570,,,,22758,22758,1998/06/15 00:00:00+00,CLYMER ST & S MARSHALL ST,,
-8366049.69645819,4857183.57316095,10571,,,,22782,22782,1998/06/15 00:00:00+00,S MARSHALL ST & DEAD END SOUTH,,
-8366014.53120766,4857299.93011539,10572,,,,22676,22676,1998/06/15 00:00:00+00,S MARSHALL ST & PEMBERTON ST,,
-8366025.89920647,4857246.43018097,10573,,,,22721,22718,1998/06/15 00:00:00+00,FITZWATER ST & S MARSHALL ST,,
-8366034.86062478,4857248.26438285,10574,,,,22718,22718,1998/06/15 00:00:00+00,FITZWATER ST & S MARSHALL ST,,
-8366003.72425619,4857351.21626487,10575,,,,22629,22629,1998/06/15 00:00:00+00,KENILWORTH ST & S MARSHALL ST,,
-8366083.46322095,4857363.84824714,10576,,,,22613,22613,1998/06/15 00:00:00+00,KENILWORTH ST & DEAD END WEST,,
-8366409.33624578,4857326.04687257,10577,,,,22668,22668,1998/06/15 00:00:00+00,S DARIEN ST & FITZWATER ST,,
-8366371.20632788,4857319.47108463,10578,,,,22673,22673,1998/06/15 00:00:00+00,FITZWATER ST & S MILDRED ST,,
-8366393.89291202,4857173.23660806,10579,,,,22809,22809,1998/06/15 00:00:00+00,CATHARINE ST & S MILDRED ST,,
-8366244.68352816,4857395.56647639,10580,,,,22578,22578,1998/06/15 00:00:00+00,S PERTH ST & DEAD END NORTH,,
-8366254.84652191,4857353.33183055,10581,,,,22634,22634,1998/06/15 00:00:00+00,PEMBERTON ST & S PERTH ST,,
-8366305.14143411,4857363.9421093,10582,,,,22619,22619,1998/06/15 00:00:00+00,S 8TH ST & PEMBERTON ST,,
-8366291.18849409,4857450.43678399,10583,,,,22530,22530,1998/06/15 00:00:00+00,S 8TH ST & BAINBRIDGE ST,,
-8366347.85537661,4857460.43180863,10584,,,,22521,22521,1998/06/15 00:00:00+00,BAINBRIDGE ST & S MILDRED ST,,
-8366414.98261441,4857037.04007458,10585,,,,22927,22927,1998/06/15 00:00:00+00,CHRISTIAN ST & S MILDRED ST,,
-8366340.13802149,4857164.63708366,10586,,,,22815,22815,1998/06/15 00:00:00+00,S 8TH ST & CATHARINE ST,,
-8366315.41502704,4857309.80329651,10587,,,,22683,22683,1998/06/15 00:00:00+00,S 8TH ST & FITZWATER ST,,
-8366323.41116749,4857256.38199867,10588,,,,22717,22717,1998/06/15 00:00:00+00,S 8TH ST & CLYMER ST,,
-8366143.3056305,4857272.47264851,10589,,,,22705,22705,1998/06/15 00:00:00+00,S 7TH ST & FITZWATER ST,,
-8366116.6644383,4857423.06168218,10590,,,,22554,22554,1998/06/15 00:00:00+00,S 7TH ST & BAINBRIDGE ST,,
-8366281.87495832,4857508.60664085,10591,,,,22467,22451,1998/06/15 00:00:00+00,S 8TH ST & KATER ST,,
-8366329.18464625,4857229.26621797,10592,,,,22747,22747,1998/06/15 00:00:00+00,S 8TH ST & SAINT ALBANS ST,,
-8366156.5762616,4857191.01881418,10593,,,,22775,22775,1998/06/15 00:00:00+00,S 7TH ST & SAINT ALBANS ST,,
-8366151.05002903,4857218.98431573,10594,,,,22754,22754,1998/06/15 00:00:00+00,S 7TH ST & CLYMER ST,,
-8366349.5574012,4857105.26931648,10595,,,,22861,22861,1998/06/17 00:00:00+00,S 8TH ST & CATHARINE ST,,
-8366337.98905847,4857172.56797413,10596,,,,22803,22803,1998/06/15 00:00:00+00,S 8TH ST & FULTON ST,,
-8366164.07638226,4857145.21043532,10597,,,,22824,22824,1998/06/15 00:00:00+00,S 7TH ST & FULTON ST,,
-8366096.58494566,4857133.20552038,10598,,,,22832,22832,1998/06/15 00:00:00+00,FULTON ST & DEAD END EAST,,
-8366094.40866158,4857261.7168522,10599,,,,22708,22708,1998/06/15 00:00:00+00,FITZWATER ST & S SHERIDAN ST,,
-8366112.31603417,4857164.21772534,10600,,,,22804,22804,1998/06/15 00:00:00+00,S SHERIDAN ST & DEAD END SOUTH,,
-8366562.98950234,4857982.63269818,10601,,,,22000,22000,1998/06/16 00:00:00+00,S 10TH ST & CLINTON ST,,
-8366749.46183441,4857941.33983694,10602,,,,22046,22046,1998/06/15 00:00:00+00,S 11TH ST & PINE ST,,
-8366738.19130377,4858010.96731737,10603,,,,21973,21973,1998/06/16 00:00:00+00,S 11TH ST & CLINTON ST,,
-8366729.79494365,4858064.11572248,10604,,,,21919,21919,1998/06/16 00:00:00+00,S 11TH ST & CYPRESS ST,,
-8366732.32892728,4858050.02322757,10605,,,,21929,21919,1998/06/16 00:00:00+00,S 11TH ST & CYPRESS ST,,
-8366819.14933432,4858064.25119996,10606,,,,21917,21917,1998/06/16 00:00:00+00,CYPRESS ST & QUINCE ST,,
-8366387.57916755,4857953.64951897,10607,,,,22026,22026,1998/06/16 00:00:00+00,S 9TH ST & CLINTON ST,,
-8366378.66778236,4858011.96810086,10608,,,,21967,21967,1998/06/16 00:00:00+00,S 9TH ST & CYPRESS ST,,
-8366071.25020177,4857695.70140064,10609,,,,22249,22249,1998/06/16 00:00:00+00,S 7TH ST & LOMBARD ST,,
-8366040.06497407,4857879.96777183,10610,,,,22084,22084,1998/06/16 00:00:00+00,S 7TH ST & PANAMA ST,,
-8366048.64937213,4857827.13827753,10611,,,,22141,22141,1998/06/16 00:00:00+00,S 7TH ST & PINE ST,,
-8366023.9845707,4857978.42005842,10612,,,,21990,21990,1998/06/16 00:00:00+00,S 7TH ST & CYPRESS ST,,
-8365848.90069138,4857949.83820186,10613,,,,22010,22010,1998/06/16 00:00:00+00,S 6TH ST & CYPRESS ST,,
-8365864.91780542,4857850.94994695,10614,,,,22117,22117,1998/06/16 00:00:00+00,S 6TH ST & PANAMA ST,,
-8365861.21989314,4857875.02072267,10615,,,,22088,22088,1998/06/16 00:00:00+00,S 6TH ST & DELANCEY ST,,
-8365851.76368681,4857933.65139851,10616,,,,22031,22010,1998/06/16 00:00:00+00,S 6TH ST & CYPRESS ST,,
-8366034.60040855,4857916.14366777,10617,,,,22055,22055,1998/06/16 00:00:00+00,S 7TH ST & DELANCEY ST,,
-8366060.26461984,4857760.41051294,10618,,,,22199,22199,,S 7TH ST & ADDISON ST,,
-8365873.68732276,4857798.24775737,10619,,,,22164,22164,1998/06/16 00:00:00+00,S 6TH ST & PINE ST,,
-8365895.81311819,4857667.56600698,10620,,,,22269,22269,1998/06/16 00:00:00+00,S 6TH ST & LOMBARD ST,,
-8365911.72994436,4857571.78619307,10621,,,,22370,22370,1998/06/16 00:00:00+00,S 6TH ST & RODMAN ST,,
-8366204.37907917,4857665.01558359,10622,,,,22285,22285,1998/06/16 00:00:00+00,BRADFORD ALY & DEAD END WEST,,
-8366168.32227494,4857658.39273354,10623,,,,22291,22291,1998/06/16 00:00:00+00,BRADFORD ALY & S FRANKLIN ST,,
-8366261.6416494,4857634.71336293,10624,,,,22317,22317,1998/06/16 00:00:00+00,S 8TH ST & RODMAN ST,,
-8366173.54133086,4857621.10603749,10625,,,,22334,22334,1998/06/16 00:00:00+00,S FRANKLIN ST & RODMAN ST,,
-8366342.29428228,4857697.99319706,10626,,,,22260,22260,1998/06/15 00:00:00+00,S DARIEN ST & DEAD END NORTH,,
