the_geom,the_geom_webmercator,street,city,state,latitude,longitude,district_number,block,side,lat,lng
0101000020E61000009C2A1E98B5CB52C0E0F5CC1140074440,0101000020110F0000D2DEF32A2CED5FC1EEE27237F0975241,CHEW AVE,Philadelphia, PA,40.0566427470001,-75.182958631,14,1800,B/S,40.05664274700007,-75.18295863099996
0101000020E6100000DC15B58CF8CB52C028C371B394014440,0101000020110F0000E200F8E59DED5FC18C20A34BA6915241,BOWMAN ST,Philadelphia, PA,40.012350493,-75.187045266,8,3400,B/S,40.01235049300004,-75.18704526599998
0101000020E6100000F45627DE36CB52C0909A24A0C6014440,0101000020110F0000680B03E954EC5FC176A019A8DD915241,STOKELY ST,Philadelphia, PA,40.013874071,-75.175223864,8,3600,W/S,40.01387407100003,-75.17522386399997
0101000020E61000009802485686CA52C0C8ECCC7497F84340,0101000020110F0000F6AD110E29EB5FC1760B70CBAF875241,JUNIPER ST,Philadelphia, PA,39.9421220780001,-75.164449282,24,2200,W/S,39.94212207800007,-75.16444928199996
0101000020E6100000C0296B8265CA52C068E0C369E4F94340,0101000020110F00004E3B434BF1EA5FC1111639A720895241,N MARLBOROUGH,Philadelphia, PA,39.952283116,-75.1624456449999,25,1300,B/S,39.95228311600005,-75.16244564499993
0101000020E61000000CD62D72D7CA52C05826BD5BD8FA4340,0101000020110F00003D8BA3D3B2EB5FC12123E0EF2E8A5241,WOOD ST,Philadelphia, PA,39.9597277330001,-75.169399781,10,300,S/S,39.95972773300008,-75.16939978099998
0101000020E6100000C0EE2C5B3AC952C0689A817B72F84340,0101000020110F00007BF3EA26F5E85FC141AA65D686875241,S 10TH ST,Philadelphia, PA,39.940993727,-75.144186777,22,799,B/S,39.940993727000034,-75.14418677699996
0101000020E6100000B424FB782CCF52C038E3A34E4BFA4340,0101000020110F0000869EB49E0EF35FC1B0572FA792895241,DELANCEY ST,Philadelphia, PA,39.9554231930001,-75.237089391,1,2300,B/S,39.95542319300006,-75.23708939099998
0101000020E610000060F409C43EC952C050C1BDAC75F84340,0101000020110F0000AEE267A4FCE85FC1F59AAB5F8A875241,S 47TH ST,Philadelphia, PA,39.941091149,-75.1444559189999,2,200,E/S,39.941091149000044,-75.14445591899994
0101000020E6100000B424FB782CCF52C038E3A34E4BFA4340,0101000020110F0000869EB49E0EF35FC1B0572FA792895241,DELANCEY ST,Philadelphia, PA,39.9554231930001,-75.237089391,5,200,S/S,39.95542319300006,-75.23708939099998
0101000020E61000009467AC9DCBCA52C0A0833106FCF54340,0101000020110F0000E3D66ABB9EEB5FC19A6F7F8FCC845241,CLARION ST,Philadelphia, PA,39.9217536680001,-75.168677729,24,2500,W/S,39.921753668000065,-75.16867772899997
0101000020E6100000EC1E2434D7CA52C018D504B91AF64340,0101000020110F00002EDA426AB2EB5FC1D68C898EEE845241,S WATTS ST,Philadelphia, PA,39.9226905130001,-75.16938499,24,2400,E/S,39.92269051300008,-75.16938498999997
0101000020E610000064CCCCE881C952C0B826DA4B96F84340,0101000020110F0000A9083FB16EE95FC16BB17E82AE875241,GASKILL ST,Philadelphia, PA,39.9420866790001,-75.148554039,5,400,S/S,39.942086679000056,-75.14855403899998
0101000020E6100000F46613E1B8CA52C0600E1FD1B7F54340,0101000020110F000032DDE9E77EEB5FC1282A240781845241,CAMAC ST,Philadelphia, PA,39.919672146,-75.167534131,11,5900,B/S,39.91967214600004,-75.16753413099997
0101000020E6100000389ED9F2ADCE52C0603A6B2C2BFC4340,0101000020110F00008409CFB437F25FC1FC76F361A68B5241,POPLAR ST,Philadelphia, PA,39.9700675510001,-75.229366982,10,100,N/S,39.97006755100006,-75.22936698199999
0101000020E6100000F4A42D5D6AC552C0F0A9FCD55D024440,0101000020110F00004FD4C2547BE25FC101AF365785925241,PENN ST,Philadelphia, PA,40.0184886440001,-75.084616942,14,400,N/S,40.01848864400006,-75.08461694199997
0101000020E610000010DD1D93F1CE52C0A8E52E2C39FB4340,0101000020110F00001E866F93AAF25FC12AD65D369A8A5241,ARCH ST,Philadelphia, PA,39.962682269,-75.233494548,10,100,S/S,39.96268226900003,-75.23349454799995
0101000020E6100000702D2DFFCECE52C00818687410FA4340,0101000020110F0000C44486D76FF25FC1DE4C9F7251895241,OSAGE AVE,Philadelphia, PA,39.9536271580001,-75.231384081,2,4200,S/S,39.953627158000074,-75.23138408099999
0101000020E6100000F8570DC41DCA52C0B8A505376BFA4340,0101000020110F0000C816246E77EA5FC1250E7D01B6895241,MARVINE ST,Philadelphia, PA,39.95639694,-75.158066762,22,799,E/S,39.95639694000005,-75.15806676199998
0101000020E61000003494A2E1C9CB52C09051FBA033F74340,0101000020110F0000FD0CAAA04EED5FC1D0F4FCA825865241,MORRIS,Philadelphia, PA,39.931263087,-75.184196862,24,1000,B/S,39.93126308700005,-75.18419686199996
0101000020E610000024EF56753AC952C0F0017E8372F84340,0101000020110F0000422E5C53F5E85FC12A4E3EDF86875241,S 18TH ST,Philadelphia, PA,39.940994679,-75.144193015,1,600,B/S,39.94099467900003,-75.14419301499998
0101000020E6100000E08787863ECB52C048284F56D5F84340,0101000020110F00004549E8EA61EC5FC115E10558F4875241,BAINBRIDGE ST,Philadelphia, PA,39.944010533,-75.175691254,1,1900,B/S,39.94401053300004,-75.17569125399996
0101000020E6100000F46613E1B8CA52C0600E1FD1B7F54340,0101000020110F000032DDE9E77EEB5FC1282A240781845241,CAMAC ST,Philadelphia, PA,39.919672146,-75.167534131,11,5600,B/S,39.91967214600004,-75.16753413099997
0101000020E610000044BF9C2AF6CE52C0882D621786FB4340,0101000020110F0000171E2260B2F25FC121D51D72EF8A5241,SUMMER ST,Philadelphia, PA,39.965029643,-75.233774808,3,3200,N/S,39.96502964300004,-75.23377480799996
0101000020E6100000ACA963FD55CD52C038B78AE47CF84340,0101000020110F0000D31A2575EFEF5FC1339D885E92875241,GRAYS FERRY AVE,Philadelphia, PA,39.941311424,-75.208373401,1,2200,N/S,39.94131142400005,-75.20837340099996
0101000020E610000020A532F575CB52C0E0802FEF2BF74340,0101000020110F000041872F13C0EC5FC141AD4E231D865241,MOUNTAIN,Philadelphia, PA,39.9310282690001,-75.179074573,23,800,N/S,39.93102826900008,-75.17907457299998
0101000020E6100000E0322C4EAECE52C0E0BCA041A7FA4340,0101000020110F0000B6E8ED4F38F25FC16C24F987F8895241,SANSOM ST,Philadelphia, PA,39.9582292590001,-75.2293887549999,1,2300,B/S,39.95822925900006,-75.22938875499995
0101000020E610000000781596DBCD52C0A03BF0EDFAF84340,0101000020110F000069597762D2F05FC181A3EDFC1D885241,TRINITY PLACE,Philadelphia, PA,39.945157759,-75.2165274819999,2,4800,B/S,39.94515775900004,-75.21652748199995
0101000020E61000007C9899A623CC52C01839813F75F94340,0101000020110F00009B4C251CE7ED5FC168B6D77EA5885241,SOUTH ST,Philadelphia, PA,39.948890627,-75.189675951,4,1100,B/S,39.948890627000026,-75.18967595099997
0101000020E61000009484B8303AC952C010FF113C74F84340,0101000020110F0000E0DACDDEF4E85FC1C28F48C788875241,S 13TH ST,Philadelphia, PA,39.9410472000001,-75.144176655,4,400,W/S,39.94104720000007,-75.14417665499997
0101000020E61000006C6376C0BCCE52C0B0F135781DFA4340,0101000020110F00006BC2D8D950F25FC1BD8C0ADE5F895241,PINE ST,Philadelphia, PA,39.95402434,-75.2302704959999,4,1000,N/S,39.954024340000046,-75.23027049599995
0101000020E610000038B0078678CA52C088DD83EC49FD4340,0101000020110F0000B9F4639711EB5FC198EDCD2DE48C5241,N BOUVIER ST,Philadelphia, PA,39.9788184780001,-75.1636061739999,17,1400,E/S,39.97881847800005,-75.16360617399994
0101000020E6100000C0296B8265CA52C068E0C369E4F94340,0101000020110F00004E3B434BF1EA5FC1111639A720895241,N SHACKAMAXON,Philadelphia, PA,39.952283116,-75.1624456449999,25,1200,B/S,39.95228311600005,-75.16244564499993
0101000020E6100000549B839061CF52C0D0B0B7B879F94340,0101000020110F0000DFC94ACD68F35FC1A48D9273AA885241,CHRISTIAN ST,Philadelphia, PA,39.949027147,-75.240329865,7,200,S/S,39.94902714700004,-75.24032986499998
0101000020E6100000C44E616D18CC52C00829833390014440,0101000020110F0000324FB10BD4ED5FC108B9474EA1915241,SUNNYSIDE AVE,Philadelphia, PA,40.012213172,-75.188990922,8,3400,N/S,40.01221317200003,-75.18899092199996
0101000020E610000088D42AE347CF52C0A8C401A3B4FB4340,0101000020110F00002219CD2F3DF35FC11E0F2406238B5241,VINE ST,Philadelphia, PA,39.9664500960001,-75.2387626569999,10,500,N/S,39.966450096000074,-75.23876265699994
0101000020E6100000883F70E6AECF52C0181BF2F09AFB4340,0101000020110F0000AE160F2AECF35FC14091C78C068B5241,N FELTON ST,Philadelphia, PA,39.9656659300001,-75.2450500579999,3,99,W/S,39.96566593000006,-75.24505005799995
0101000020E61000009802485686CA52C0C8ECCC7497F84340,0101000020110F0000F6AD110E29EB5FC1760B70CBAF875241,JUNIPER ST,Philadelphia, PA,39.9421220780001,-75.164449282,24,1900,W/S,39.94212207800007,-75.16444928199996
0101000020E6100000402B7EF3C5CE52C0D84CC0476EFB4340,0101000020110F00008F521A7A60F25FC1F4D77C0FD58A5241,SPRING ST,Philadelphia, PA,39.9643029870001,-75.230831979,10,1000,S/S,39.96430298700005,-75.23083197899996
0101000020E61000006074C2490FC852C0E88B3B4D02FD4340,0101000020110F0000C307A627F9E65FC11A4F6BCC948C5241,TAGGERT ST,Philadelphia, PA,39.976632742,-75.125933113,25,2200,W/S,39.97663274200005,-75.12593311299997
0101000020E61000009802485686CA52C0C8ECCC7497F84340,0101000020110F0000F6AD110E29EB5FC1760B70CBAF875241,JUNIPER ST,Philadelphia, PA,39.9421220780001,-75.164449282,23,1500,B/S,39.94212207800007,-75.16444928199996
0101000020E6100000E474ECAF1DCB52C090E1281B84FA4340,0101000020110F0000F00871232AEC5FC1456CB395D1895241,N LAMBERT ST,Philadelphia, PA,39.9571565580001,-75.173686963,14,5700,E/S,39.957156558000065,-75.17368696299997
0101000020E610000018E657B57CCC52C01062C8336DFB4340,0101000020110F000079031B627EEE5FC138A4AFDDD38A5241,MT VERNON ST,Philadelphia, PA,39.964270089,-75.195111595,6,2200,B/S,39.964270089000024,-75.19511159499996
0101000020E610000060B4A34551CA52C00887E05029094440,0101000020110F00001D1C30EBCEEA5FC111C24F250F9A5241,LIMEKILN PK,Philadelphia, PA,40.071573362,-75.161210451,14,6000,E/S,40.07157336200004,-75.16121045099999
0101000020E61000006C6376C0BCCE52C0B0F135781DFA4340,0101000020110F00006BC2D8D950F25FC1BD8C0ADE5F895241,PINE ST,Philadelphia, PA,39.95402434,-75.2302704959999,4,1300,N/S,39.954024340000046,-75.23027049599995
0101000020E6100000CC48917012D052C0C8594E9869FD4340,0101000020110F000097F4043E95F45FC1BAB00C48078D5241,DIAMOND ST,Philadelphia, PA,39.979785002,-75.251125471,9,1700,B/S,39.97978500200003,-75.25112547099997
0101000020E610000044A8E25E6ACB52C0B8A3107F0FF84340,0101000020110F00008DFF9A64ACEC5FC1B830BF3019875241,ANNIN,Philadelphia, PA,39.937972911,-75.178367349,23,1100,S/S,39.93797291100003,-75.17836734899998
0101000020E6100000784ED397A0CB52C068E8C05BA8FC4340,0101000020110F00001968C77E08ED5FC191A1B51D318C5241,HARPER ST,Philadelphia, PA,39.9738878910001,-75.181676823,17,2900,N/S,39.97388789100006,-75.18167682299998
0101000020E610000024C9737DFFCC52C0C05B9C7529FB4340,0101000020110F00009E8970875CEF5FC1CA700FCD888A5241,GREEN ST,Philadelphia, PA,39.9622027410001,-75.203093875,6,2300,B/S,39.962202741000056,-75.20309387499998
0101000020E6100000F8C4FFF210C952C0D05BCD8BEAF94340,0101000020110F0000399273D1AEE85FC16CFAAE7227895241,N FRONT ST,Philadelphia, PA,39.9524702790001,-75.141659498,10,300,W/S,39.95247027900007,-75.14165949799997
0101000020E610000054EF6B823AC952C0B8357C8772F84340,0101000020110F0000A2CB9469F5E85FC126A0AAE386875241,S 22ND ST,Philadelphia, PA,39.9409951550001,-75.144196134,1,400,W/S,39.94099515500005,-75.14419613399997
0101000020E6100000A811529BBECE52C0C018BA1442FA4340,0101000020110F00005BE7700054F25FC11008496E88895241,SPRUCE ST,Philadelphia, PA,39.9551416310001,-75.2303837109999,5,200,S/S,39.95514163100006,-75.23038371099994
0101000020E6100000845D97BED0CE52C0C05284ABEEF94340,0101000020110F00000BE880CF72F25FC1B2D652042C895241,LARCHWOOD ST,Philadelphia, PA,39.9525961300001,-75.2314907529999,2,4300,B/S,39.952596130000074,-75.23149075299995
0101000020E6100000FC9E399A0CCF52C0385CAE6297F94340,0101000020110F000009D13C7CD8F25FC11EE9A550CB885241,CATHARINE ST,Philadelphia, PA,39.9499324180001,-75.235144192,22,600,B/S,39.94993241800006,-75.23514419199995
0101000020E6100000286F0F8E2ECB52C018F09FCC11F94340,0101000020110F0000E82B3BCA46EC5FC161CEBE5237885241,LOMBARD ST,Philadelphia, PA,39.9458556920001,-75.174716487,1,1400,S/S,39.945855692000066,-75.17471648699996
0101000020E610000008E58C473AC952C08872867572F84340,0101000020110F0000F71D9505F5E85FC15590C5CF86875241,S 04TH ST,Philadelphia, PA,39.9409930140001,-75.144182098,5,299,E/S,39.94099301400007,-75.14418209799999
0101000020E6100000D41BF9DFF1CB52C0182AFFC7BA014440,0101000020110F00007DFA828F92ED5FC177BDBC85D0915241,BARCLAY ST,Philadelphia, PA,40.0135126110001,-75.1866378719999,8,3400,E/S,40.01351261100007,-75.18663787199995
0101000020E610000090586B8B3FC952C0186155ED75F84340,0101000020110F00002DD312F7FDE85FC1719338A78A875241,N 57TH ST,Philadelphia, PA,39.9410988490001,-75.1445034549999,3,1500,B/S,39.94109884900007,-75.14450345499995
0101000020E61000000C6FD5293AC952C01820F93974F84340,0101000020110F000047141BD3F4E85FC1E7DAF5C488875241,S 11TH ST,Philadelphia, PA,39.94104695,-75.1441750129999,4,500,E/S,39.94104695000004,-75.14417501299994
0101000020E61000009802485686CA52C0C8ECCC7497F84340,0101000020110F0000F6AD110E29EB5FC1760B70CBAF875241,JUNIPER ST,Philadelphia, PA,39.9421220780001,-75.164449282,24,2400,W/S,39.94212207800007,-75.16444928199996
0101000020E61000000CD00373A2C952C0E85DE0524BF54340,0101000020110F00007A59F4F6A5E95FC1AB6D35E308845241,HANCOCK ST,Philadelphia, PA,39.9163611980001,-75.1505401169999,7,600,B/S,39.91636119800006,-75.15054011699993
0101000020E61000004CB9A3AE3EC952C0E0352ED773F84340,0101000020110F00002A8F0E80FCE85FC16B6D865788875241,S 46TH ST,Philadelphia, PA,39.941035173,-75.1444508169999,2,1200,B/S,39.941035173000046,-75.14445081699995
0101000020E61000007036349D91CA52C088EA6C891BFE4340,0101000020110F00001C37CC353CEB5FC1A0A01283CC8D5241,FONTAIN ST,Philadelphia, PA,39.9852153570001,-75.165137578,9,1600,N/S,39.98521535700007,-75.16513757799999
0101000020E61000003494A2E1C9CB52C09051FBA033F74340,0101000020110F0000FD0CAAA04EED5FC1D0F4FCA825865241,MORRIS,Philadelphia, PA,39.931263087,-75.184196862,27,2400,B/S,39.93126308700005,-75.18419686199996
0101000020E610000038E5A1543AC952C048A6847972F84340,0101000020110F000057BBCD1BF5E85FC141E231D486875241,S 08TH ST,Philadelphia, PA,39.94099349,-75.144185217,29,2700,W/S,39.94099349000004,-75.14418521699997
0101000020E61000006C6376C0BCCE52C0B0F135781DFA4340,0101000020110F00006BC2D8D950F25FC1BD8C0ADE5F895241,PINE ST,Philadelphia, PA,39.95402434,-75.2302704959999,5,100,N/S,39.954024340000046,-75.23027049599995
0101000020E6100000F4A42D5D6AC552C0F0A9FCD55D024440,0101000020110F00004FD4C2547BE25FC101AF365785925241,PENN ST,Philadelphia, PA,40.0184886440001,-75.084616942,12,5300,WS,40.01848864400006,-75.08461694199997
0101000020E6100000D42AA84510CD52C090E70E905FFB4340,0101000020110F0000C5B7F90879EF5FC112BA81C0C48A5241,N PRESTON ST,Philadelphia, PA,39.963853843,-75.20411817,3,400,B/S,39.96385384300004,-75.20411816999996
0101000020E610000004ED353A50CB52C0D8934D47ADF84340,0101000020110F000051886CFC7FEC5FC1AD88E2F7C7875241,CLYMER ST,Philadelphia, PA,39.942788041,-75.1767716909999,22,700,N/S,39.94278804100003,-75.17677169099994
0101000020E6100000FC9E399A0CCF52C0385CAE6297F94340,0101000020110F000009D13C7CD8F25FC11EE9A550CB885241,CATHARINE ST,Philadelphia, PA,39.9499324180001,-75.235144192,22,700,N/S,39.94993241800006,-75.23514419199995
0101000020E61000002807A327DFC752C0E016D84254FD4340,0101000020110F000099784865A7E65FC15E4ED7A2EF8C5241,CEDAR ST,Philadelphia, PA,39.9791339450001,-75.1229952899999,25,2200,B/S,39.97913394500006,-75.12299528999995
0101000020E610000004DB58EEA4CE52C0C8F79F4B64FA4340,0101000020110F00007389956328F25FC1D89DD356AE895241,LOCUST ST,Philadelphia, PA,39.9561857730001,-75.228816592,4,800,S/S,39.95618577300007,-75.22881659199999
0101000020E610000044B260453AC952C070E7604274F84340,0101000020110F0000B65BE401F5E85FC13F7045CE88875241,N 19TH ST,Philadelphia, PA,39.9410479520001,-75.14418158,14,5600,B/S,39.941047952000076,-75.14418157999995
0101000020E610000068E5B6613AC952C050B4807D72F84340,0101000020110F0000B7580632F5E85FC141D39BD886875241,S 12TH ST,Philadelphia, PA,39.9409939650001,-75.144188336,22,700,W/S,39.940993965000075,-75.14418833599996
0101000020E6100000FC9E399A0CCF52C0385CAE6297F94340,0101000020110F000009D13C7CD8F25FC11EE9A550CB885241,CATHARINE ST,Philadelphia, PA,39.9499324180001,-75.235144192,22,700,S/S,39.94993241800006,-75.23514419199995
0101000020E6100000F8570DC41DCA52C0B8A505376BFA4340,0101000020110F0000C816246E77EA5FC1250E7D01B6895241,MARVINE ST,Philadelphia, PA,39.95639694,-75.158066762,22,700,E/S,39.95639694000005,-75.15806676199998
0101000020E610000044C301AB85CB52C09044D85898F64340,0101000020110F00002C0FA2C2DAEC5FC14F524AAE79855241,EMILY ST,Philadelphia, PA,39.926524263,-75.180033447,24,1000,S/S,39.92652426300003,-75.18003344699997
0101000020E610000030BCF19F82C852C0D0118B482FFC4340,0101000020110F0000782CD810BDE75FC10FD3E9EFAA8B5241,N CREASE ST,Philadelphia, PA,39.970192974,-75.1329727039999,25,1200,E/S,39.97019297400004,-75.13297270399994
0101000020E6100000189A9B373AC952C0C0032D3E74F84340,0101000020110F000073A180EAF4E85FC18EA59DC988875241,S 15TH ST,Philadelphia, PA,39.941047451,-75.1441782969999,27,1700,W/S,39.94104745100003,-75.14417829699994
0101000020E6100000D82D4680DACA52C040C829DCE0F64340,0101000020110F000061261B04B8EB5FC1647259FDC9855241,CASTLE ST,Philadelphia, PA,39.9287371830001,-75.169586247,24,1300,B/S,39.92873718300007,-75.16958624699998
0101000020E6100000ACF8E17B3AC952C0D81B7D8572F84340,0101000020110F00006666795EF5E85FC12C7774E186875241,N 20TH ST,Philadelphia, PA,39.9409949170001,-75.144194575,6,400,E/S,39.94099491700007,-75.14419457499997
0101000020E6100000E418957618CB52C0A87642F98C024440,0101000020110F00003E36D54321EC5FC1BDBBC19DB9925241,COPLEY ROAD,Philadelphia, PA,40.0199271750001,-75.1733681159999,14,5000,B/S,40.01992717500008,-75.17336811599995
0101000020E6100000B0A71FFFC5CB52C000F449FB5AF74340,0101000020110F0000F7F3620748ED5FC19AB4123F51865241,TASKER ST,Philadelphia, PA,39.932464038,-75.183959752,23,1100,B/S,39.932464038000035,-75.18395975199996
0101000020E6100000508431A8EACE52C0D839E3549BF74340,0101000020110F0000022658D39EF25FC1F9024C8598865241,SPRINGFIELD ST,Philadelphia, PA,39.934427844,-75.2330723269999,2,4600,B/S,39.93442784400003,-75.23307232699995
0101000020E6100000C0EE2C5B3AC952C0689A817B72F84340,0101000020110F00007BF3EA26F5E85FC141AA65D686875241,S 10TH ST,Philadelphia, PA,39.940993727,-75.144186777,22,600,B/S,39.940993727000034,-75.14418677699996
0101000020E610000038537868E9CB52C080F43B2427F74340,0101000020110F00007221CA2D84ED5FC19F6B61D417865241,TAYLOR ST,Philadelphia, PA,39.9308820050001,-75.1861210989999,17,800,W/S,39.93088200500006,-75.18612109899993
0101000020E610000038B0078678CA52C088DD83EC49FD4340,0101000020110F0000B9F4639711EB5FC198EDCD2DE48C5241,N BOUVIER ST,Philadelphia, PA,39.9788184780001,-75.1636061739999,9,1600,E/S,39.97881847800005,-75.16360617399994
0101000020E610000098E5CB6E3AC952C010E87E8172F84340,0101000020110F000017F63E48F5E85FC1352508DD86875241,N 16TH ST,Philadelphia, PA,39.940994441,-75.1441914549999,6,600,B/S,39.94099444100004,-75.14419145499994
0101000020E61000007CDB01413AC952C0A058877372F84340,0101000020110F0000CCE577FAF4E85FC154678FCD86875241,N 2ND ST,Philadelphia, PA,39.940992776,-75.1441805379999,10,700,B/S,39.94099277600003,-75.14418053799994
0101000020E61000006C6376C0BCCE52C0B0F135781DFA4340,0101000020110F00006BC2D8D950F25FC1BD8C0ADE5F895241,PINE ST,Philadelphia, PA,39.95402434,-75.2302704959999,2,6200,B/S,39.954024340000046,-75.23027049599995
0101000020E61000003C62F8DED8CE52C0587EF3314BFE4340,0101000020110F00008F903C9D80F25FC1EA60CD56018E5241,ARLINGTON ST,Philadelphia, PA,39.9866697730001,-75.2319867539999,9,2400,N/S,39.986669773000074,-75.23198675399993
0101000020E6100000C0296B8265CA52C068E0C369E4F94340,0101000020110F00004E3B434BF1EA5FC1111639A720895241,PARK TOWN PL,Philadelphia, PA,39.952283116,-75.1624456449999,6,2200,B/S,39.95228311600005,-75.16244564499993
0101000020E6100000CCC7434C3AC952C060C6794474F84340,0101000020110F00004F22970DF5E85FC1162598D088875241,N 21ST ST,Philadelphia, PA,39.941048202,-75.144183222,6,599,E/S,39.94104820200005,-75.14418322199998
0101000020E610000018E657B57CCC52C01062C8336DFB4340,0101000020110F000079031B627EEE5FC138A4AFDDD38A5241,MT VERNON ST,Philadelphia, PA,39.964270089,-75.195111595,6,1500,S/S,39.964270089000024,-75.19511159499996
0101000020E6100000A491C603F2CD52C0180E8E4351FB4340,0101000020110F00009AB84E7BF8F05FC1D43454E8B48A5241,WALLACE ST,Philadelphia, PA,39.9634174770001,-75.2178964079999,6,2200,S/S,39.963417477000064,-75.21789640799994
0101000020E610000020A532F575CB52C0E0802FEF2BF74340,0101000020110F000041872F13C0EC5FC141AD4E231D865241,MOUNTAIN ST,Philadelphia, PA,39.9310282690001,-75.179074573,33,500,,39.93102826900008,-75.17907457299998
0101000020E6100000B0DB164E3AC952C0688C857772F84340,0101000020110F00003483B010F5E85FC14DB9FBD186875241,S 06TH ST,Philadelphia, PA,39.9409932520001,-75.144183657,23,1100,W/S,39.940993252000055,-75.14418365699999
